transaction_id,building_id,lease_id,transaction_date,type,amount,status,created_at
2244,8,110.0,2022-08-24,Rent,819.09,Paid,2022-08-24
2245,8,110.0,2022-09-23,Rent,819.09,Paid,2022-09-23
2246,8,110.0,2022-10-23,Rent,819.09,Paid,2022-10-23
2247,8,110.0,2022-11-22,Rent,819.09,Paid,2022-11-22
2248,8,110.0,2022-12-22,Rent,819.09,Paid,2022-12-22
2249,8,110.0,2023-01-21,Rent,819.09,Paid,2023-01-21
2250,8,110.0,2023-02-20,Rent,819.09,Paid,2023-02-20
2251,8,110.0,2023-03-22,Rent,819.09,Paid,2023-03-22
2252,8,110.0,2023-04-21,Rent,819.09,Paid,2023-04-21
2253,8,110.0,2023-05-21,Rent,819.09,Paid,2023-05-21
2254,8,110.0,2023-06-20,Rent,819.09,Paid,2023-06-20
2255,8,110.0,2023-07-20,Rent,819.09,Paid,2023-07-20
2256,8,110.0,2023-08-19,Rent,819.09,Paid,2023-08-19
2257,8,110.0,2023-09-18,Rent,819.09,Paid,2023-09-18
2258,8,110.0,2023-10-18,Rent,819.09,Paid,2023-10-18
2259,8,110.0,2023-11-17,Rent,819.09,Paid,2023-11-17
2260,8,110.0,2023-12-17,Rent,819.09,Paid,2023-12-17
2261,8,110.0,2024-01-16,Rent,819.09,Paid,2024-01-16
2262,8,110.0,2024-02-15,Rent,819.09,Pending,2024-02-15
2263,8,110.0,2024-03-16,Rent,819.09,Paid,2024-03-16
2264,8,110.0,2024-04-15,Rent,819.09,Paid,2024-04-15
2265,8,110.0,2024-05-15,Rent,819.09,Paid,2024-05-15
2266,8,110.0,2024-06-14,Rent,819.09,Paid,2024-06-14
2267,8,110.0,2024-07-14,Rent,819.09,Pending,2024-07-14
2268,8,110.0,2024-08-13,Rent,819.09,Paid,2024-08-13
2269,8,110.0,2024-09-12,Rent,819.09,Paid,2024-09-12
2270,8,110.0,2024-10-12,Rent,819.09,Pending,2024-10-12
2271,8,110.0,2024-11-11,Rent,819.09,Paid,2024-11-11
2272,8,110.0,2024-12-11,Rent,819.09,Paid,2024-12-11
2273,4,111.0,2023-11-16,Rent,1461.06,Paid,2023-11-16
2274,4,111.0,2023-12-16,Rent,1461.06,Paid,2023-12-16
2275,4,111.0,2024-01-15,Rent,1461.06,Paid,2024-01-15
2276,4,111.0,2024-02-14,Rent,1461.06,Paid,2024-02-14
2277,4,111.0,2024-03-15,Rent,1461.06,Paid,2024-03-15
2278,4,111.0,2024-04-14,Rent,1461.06,Paid,2024-04-14
2279,4,111.0,2024-05-14,Rent,1461.06,Paid,2024-05-14
2280,4,111.0,2024-06-13,Rent,1461.06,Paid,2024-06-13
2281,4,111.0,2024-07-13,Rent,1461.06,Paid,2024-07-13
2282,4,111.0,2024-08-12,Rent,1461.06,Paid,2024-08-12
2283,4,111.0,2024-09-11,Rent,1461.06,Paid,2024-09-11
2284,4,111.0,2024-10-11,Rent,1461.06,Paid,2024-10-11
2285,4,111.0,2024-11-10,Rent,1461.06,Paid,2024-11-10
2286,4,111.0,2024-12-10,Rent,1461.06,Paid,2024-12-10
2287,20,112.0,2023-02-11,Rent,988.69,Paid,2023-02-11
2288,20,112.0,2023-03-13,Rent,988.69,Paid,2023-03-13
2289,20,112.0,2023-04-12,Rent,988.69,Paid,2023-04-12
2290,20,112.0,2023-05-12,Rent,988.69,Paid,2023-05-12
2291,20,112.0,2023-06-11,Rent,988.69,Paid,2023-06-11
2292,20,112.0,2023-07-11,Rent,988.69,Paid,2023-07-11
2293,20,112.0,2023-08-10,Rent,988.69,Paid,2023-08-10
2294,20,112.0,2023-09-09,Rent,988.69,Paid,2023-09-09
2295,20,112.0,2023-10-09,Rent,988.69,Paid,2023-10-09
2296,20,112.0,2023-11-08,Rent,988.69,Paid,2023-11-08
2297,20,112.0,2023-12-08,Rent,988.69,Paid,2023-12-08
2298,20,112.0,2024-01-07,Rent,988.69,Paid,2024-01-07
2299,20,112.0,2024-02-06,Rent,988.69,Paid,2024-02-06
2300,20,112.0,2024-03-07,Rent,988.69,Paid,2024-03-07
2301,9,113.0,2022-01-20,Rent,892.5,Paid,2022-01-20
2302,9,113.0,2022-02-19,Rent,892.5,Paid,2022-02-19
2303,9,113.0,2022-03-21,Rent,892.5,Paid,2022-03-21
2304,9,113.0,2022-04-20,Rent,892.5,Paid,2022-04-20
2305,9,113.0,2022-05-20,Rent,892.5,Pending,2022-05-20
2306,9,113.0,2022-06-19,Rent,892.5,Paid,2022-06-19
2307,9,113.0,2022-07-19,Rent,892.5,Paid,2022-07-19
2308,9,113.0,2022-08-18,Rent,892.5,Paid,2022-08-18
2309,9,113.0,2022-09-17,Rent,892.5,Paid,2022-09-17
2310,9,113.0,2022-10-17,Rent,892.5,Paid,2022-10-17
2311,9,113.0,2022-11-16,Rent,892.5,Paid,2022-11-16
2312,9,113.0,2022-12-16,Rent,892.5,Pending,2022-12-16
2313,9,113.0,2023-01-15,Rent,892.5,Paid,2023-01-15
2314,9,113.0,2023-02-14,Rent,892.5,Paid,2023-02-14
2315,9,113.0,2023-03-16,Rent,892.5,Paid,2023-03-16
2316,9,113.0,2023-04-15,Rent,892.5,Paid,2023-04-15
2317,9,113.0,2023-05-15,Rent,892.5,Paid,2023-05-15
2318,9,113.0,2023-06-14,Rent,892.5,Paid,2023-06-14
2319,9,113.0,2023-07-14,Rent,892.5,Paid,2023-07-14
2320,9,113.0,2023-08-13,Rent,892.5,Paid,2023-08-13
2321,9,113.0,2023-09-12,Rent,892.5,Paid,2023-09-12
2322,9,113.0,2023-10-12,Rent,892.5,Paid,2023-10-12
2323,9,113.0,2023-11-11,Rent,892.5,Paid,2023-11-11
2324,9,113.0,2023-12-11,Rent,892.5,Paid,2023-12-11
2325,9,113.0,2024-01-10,Rent,892.5,Paid,2024-01-10
2326,9,113.0,2024-02-09,Rent,892.5,Paid,2024-02-09
2327,9,113.0,2024-03-10,Rent,892.5,Paid,2024-03-10
2328,9,113.0,2024-04-09,Rent,892.5,Paid,2024-04-09
2329,6,114.0,2022-11-17,Rent,668.9,Paid,2022-11-17
2330,6,114.0,2022-12-17,Rent,668.9,Paid,2022-12-17
2331,6,114.0,2023-01-16,Rent,668.9,Paid,2023-01-16
2332,6,114.0,2023-02-15,Rent,668.9,Paid,2023-02-15
2333,6,114.0,2023-03-17,Rent,668.9,Paid,2023-03-17
2334,6,114.0,2023-04-16,Rent,668.9,Paid,2023-04-16
2335,6,114.0,2023-05-16,Rent,668.9,Paid,2023-05-16
2336,6,114.0,2023-06-15,Rent,668.9,Paid,2023-06-15
2337,6,114.0,2023-07-15,Rent,668.9,Paid,2023-07-15
2338,6,114.0,2023-08-14,Rent,668.9,Paid,2023-08-14
2339,6,114.0,2023-09-13,Rent,668.9,Paid,2023-09-13
2340,6,114.0,2023-10-13,Rent,668.9,Pending,2023-10-13
2341,6,114.0,2023-11-12,Rent,668.9,Paid,2023-11-12
2342,6,114.0,2023-12-12,Rent,668.9,Pending,2023-12-12
2343,6,114.0,2024-01-11,Rent,668.9,Paid,2024-01-11
2344,6,114.0,2024-02-10,Rent,668.9,Paid,2024-02-10
2345,6,114.0,2024-03-11,Rent,668.9,Paid,2024-03-11
2346,6,114.0,2024-04-10,Rent,668.9,Paid,2024-04-10
2347,6,114.0,2024-05-10,Rent,668.9,Paid,2024-05-10
2348,6,114.0,2024-06-09,Rent,668.9,Paid,2024-06-09
2349,6,114.0,2024-07-09,Rent,668.9,Paid,2024-07-09
2350,6,114.0,2024-08-08,Rent,668.9,Paid,2024-08-08
2351,6,114.0,2024-09-07,Rent,668.9,Paid,2024-09-07
2352,6,114.0,2024-10-07,Rent,668.9,Paid,2024-10-07
2353,6,114.0,2024-11-06,Rent,668.9,Paid,2024-11-06
2354,6,114.0,2024-12-06,Rent,668.9,Paid,2024-12-06
2355,16,115.0,2023-08-11,Rent,1045.68,Pending,2023-08-11
2356,16,115.0,2023-09-10,Rent,1045.68,Paid,2023-09-10
2357,16,115.0,2023-10-10,Rent,1045.68,Paid,2023-10-10
2358,16,115.0,2023-11-09,Rent,1045.68,Paid,2023-11-09
2359,16,115.0,2023-12-09,Rent,1045.68,Pending,2023-12-09
2360,16,115.0,2024-01-08,Rent,1045.68,Paid,2024-01-08
2361,16,115.0,2024-02-07,Rent,1045.68,Paid,2024-02-07
2362,16,115.0,2024-03-08,Rent,1045.68,Paid,2024-03-08
2363,16,115.0,2024-04-07,Rent,1045.68,Paid,2024-04-07
2364,16,115.0,2024-05-07,Rent,1045.68,Paid,2024-05-07
2365,16,115.0,2024-06-06,Rent,1045.68,Paid,2024-06-06
2366,16,115.0,2024-07-06,Rent,1045.68,Paid,2024-07-06
2367,16,115.0,2024-08-05,Rent,1045.68,Paid,2024-08-05
2368,16,115.0,2024-09-04,Rent,1045.68,Paid,2024-09-04
2369,16,115.0,2024-10-04,Rent,1045.68,Paid,2024-10-04
2370,16,115.0,2024-11-03,Rent,1045.68,Pending,2024-11-03
2371,16,115.0,2024-12-03,Rent,1045.68,Paid,2024-12-03
2372,9,116.0,2023-10-18,Rent,935.58,Paid,2023-10-18
2373,9,116.0,2023-11-17,Rent,935.58,Paid,2023-11-17
2374,9,116.0,2023-12-17,Rent,935.58,Paid,2023-12-17
2375,9,116.0,2024-01-16,Rent,935.58,Paid,2024-01-16
2376,9,116.0,2024-02-15,Rent,935.58,Paid,2024-02-15
2377,9,116.0,2024-03-16,Rent,935.58,Paid,2024-03-16
2378,9,116.0,2024-04-15,Rent,935.58,Paid,2024-04-15
2379,9,116.0,2024-05-15,Rent,935.58,Paid,2024-05-15
2380,9,116.0,2024-06-14,Rent,935.58,Paid,2024-06-14
2381,9,116.0,2024-07-14,Rent,935.58,Paid,2024-07-14
2382,9,116.0,2024-08-13,Rent,935.58,Paid,2024-08-13
2383,9,116.0,2024-09-12,Rent,935.58,Paid,2024-09-12
2384,9,116.0,2024-10-12,Rent,935.58,Pending,2024-10-12
2385,9,116.0,2024-11-11,Rent,935.58,Paid,2024-11-11
2386,9,116.0,2024-12-11,Rent,935.58,Paid,2024-12-11
2387,2,117.0,2022-04-28,Rent,902.71,Pending,2022-04-28
2388,2,117.0,2022-05-28,Rent,902.71,Paid,2022-05-28
2389,2,117.0,2022-06-27,Rent,902.71,Paid,2022-06-27
2390,2,117.0,2022-07-27,Rent,902.71,Paid,2022-07-27
2391,2,117.0,2022-08-26,Rent,902.71,Paid,2022-08-26
2392,2,117.0,2022-09-25,Rent,902.71,Paid,2022-09-25
2393,2,117.0,2022-10-25,Rent,902.71,Paid,2022-10-25
2394,2,117.0,2022-11-24,Rent,902.71,Paid,2022-11-24
2395,2,117.0,2022-12-24,Rent,902.71,Paid,2022-12-24
2396,2,117.0,2023-01-23,Rent,902.71,Paid,2023-01-23
2397,2,117.0,2023-02-22,Rent,902.71,Paid,2023-02-22
2398,2,117.0,2023-03-24,Rent,902.71,Paid,2023-03-24
2399,2,117.0,2023-04-23,Rent,902.71,Paid,2023-04-23
2400,2,117.0,2023-05-23,Rent,902.71,Paid,2023-05-23
2401,2,117.0,2023-06-22,Rent,902.71,Paid,2023-06-22
2402,2,117.0,2023-07-22,Rent,902.71,Paid,2023-07-22
2403,2,117.0,2023-08-21,Rent,902.71,Paid,2023-08-21
2404,2,117.0,2023-09-20,Rent,902.71,Paid,2023-09-20
2405,2,117.0,2023-10-20,Rent,902.71,Paid,2023-10-20
2406,2,117.0,2023-11-19,Rent,902.71,Paid,2023-11-19
2407,2,117.0,2023-12-19,Rent,902.71,Paid,2023-12-19
2408,2,117.0,2024-01-18,Rent,902.71,Paid,2024-01-18
2409,2,117.0,2024-02-17,Rent,902.71,Paid,2024-02-17
2410,2,117.0,2024-03-18,Rent,902.71,Paid,2024-03-18
2411,2,117.0,2024-04-17,Rent,902.71,Paid,2024-04-17
2412,2,117.0,2024-05-17,Rent,902.71,Paid,2024-05-17
2413,3,118.0,2022-11-29,Rent,536.24,Paid,2022-11-29
2414,3,118.0,2022-12-29,Rent,536.24,Paid,2022-12-29
2415,3,118.0,2023-01-28,Rent,536.24,Paid,2023-01-28
2416,3,118.0,2023-02-27,Rent,536.24,Paid,2023-02-27
2417,3,118.0,2023-03-29,Rent,536.24,Paid,2023-03-29
2418,3,118.0,2023-04-28,Rent,536.24,Paid,2023-04-28
2419,3,118.0,2023-05-28,Rent,536.24,Paid,2023-05-28
2420,3,118.0,2023-06-27,Rent,536.24,Paid,2023-06-27
2421,3,118.0,2023-07-27,Rent,536.24,Paid,2023-07-27
2422,3,118.0,2023-08-26,Rent,536.24,Paid,2023-08-26
2423,3,118.0,2023-09-25,Rent,536.24,Paid,2023-09-25
2424,3,118.0,2023-10-25,Rent,536.24,Paid,2023-10-25
2425,3,118.0,2023-11-24,Rent,536.24,Paid,2023-11-24
2426,3,118.0,2023-12-24,Rent,536.24,Paid,2023-12-24
2427,3,118.0,2024-01-23,Rent,536.24,Paid,2024-01-23
2428,3,118.0,2024-02-22,Rent,536.24,Paid,2024-02-22
2429,3,118.0,2024-03-23,Rent,536.24,Paid,2024-03-23
2430,3,118.0,2024-04-22,Rent,536.24,Paid,2024-04-22
2431,3,118.0,2024-05-22,Rent,536.24,Paid,2024-05-22
2432,3,119.0,2023-04-17,Rent,657.62,Paid,2023-04-17
2433,3,119.0,2023-05-17,Rent,657.62,Paid,2023-05-17
2434,3,119.0,2023-06-16,Rent,657.62,Paid,2023-06-16
2435,3,119.0,2023-07-16,Rent,657.62,Paid,2023-07-16
2436,3,119.0,2023-08-15,Rent,657.62,Paid,2023-08-15
2437,3,119.0,2023-09-14,Rent,657.62,Paid,2023-09-14
2438,3,119.0,2023-10-14,Rent,657.62,Paid,2023-10-14
2439,3,119.0,2023-11-13,Rent,657.62,Paid,2023-11-13
2440,3,119.0,2023-12-13,Rent,657.62,Paid,2023-12-13
2441,3,119.0,2024-01-12,Rent,657.62,Paid,2024-01-12
2442,3,119.0,2024-02-11,Rent,657.62,Paid,2024-02-11
2443,3,119.0,2024-03-12,Rent,657.62,Paid,2024-03-12
2444,3,119.0,2024-04-11,Rent,657.62,Paid,2024-04-11
2445,3,119.0,2024-05-11,Rent,657.62,Paid,2024-05-11
2446,3,119.0,2024-06-10,Rent,657.62,Paid,2024-06-10
2447,3,119.0,2024-07-10,Rent,657.62,Paid,2024-07-10
2448,3,119.0,2024-08-09,Rent,657.62,Paid,2024-08-09
2449,3,119.0,2024-09-08,Rent,657.62,Paid,2024-09-08
2450,3,119.0,2024-10-08,Rent,657.62,Paid,2024-10-08
2451,3,119.0,2024-11-07,Rent,657.62,Paid,2024-11-07
2452,3,119.0,2024-12-07,Rent,657.62,Paid,2024-12-07
2453,16,120.0,2022-04-01,Rent,1136.47,Paid,2022-04-01
2454,16,120.0,2022-05-01,Rent,1136.47,Paid,2022-05-01
2455,16,120.0,2022-05-31,Rent,1136.47,Paid,2022-05-31
2456,16,120.0,2022-06-30,Rent,1136.47,Paid,2022-06-30
2457,16,120.0,2022-07-30,Rent,1136.47,Paid,2022-07-30
2458,16,120.0,2022-08-29,Rent,1136.47,Paid,2022-08-29
2459,16,120.0,2022-09-28,Rent,1136.47,Paid,2022-09-28
2460,16,120.0,2022-10-28,Rent,1136.47,Pending,2022-10-28
2461,16,120.0,2022-11-27,Rent,1136.47,Paid,2022-11-27
2462,16,120.0,2022-12-27,Rent,1136.47,Paid,2022-12-27
2463,16,120.0,2023-01-26,Rent,1136.47,Paid,2023-01-26
2464,16,120.0,2023-02-25,Rent,1136.47,Paid,2023-02-25
2465,16,120.0,2023-03-27,Rent,1136.47,Paid,2023-03-27
2466,16,120.0,2023-04-26,Rent,1136.47,Paid,2023-04-26
2467,16,120.0,2023-05-26,Rent,1136.47,Paid,2023-05-26
2468,16,120.0,2023-06-25,Rent,1136.47,Paid,2023-06-25
2469,16,120.0,2023-07-25,Rent,1136.47,Paid,2023-07-25
2470,16,120.0,2023-08-24,Rent,1136.47,Paid,2023-08-24
2471,16,120.0,2023-09-23,Rent,1136.47,Paid,2023-09-23
2472,16,120.0,2023-10-23,Rent,1136.47,Paid,2023-10-23
2473,16,120.0,2023-11-22,Rent,1136.47,Paid,2023-11-22
2474,16,120.0,2023-12-22,Rent,1136.47,Pending,2023-12-22
2475,16,120.0,2024-01-21,Rent,1136.47,Paid,2024-01-21
2476,16,120.0,2024-02-20,Rent,1136.47,Paid,2024-02-20
2477,16,120.0,2024-03-21,Rent,1136.47,Paid,2024-03-21
2478,16,120.0,2024-04-20,Rent,1136.47,Paid,2024-04-20
2479,16,120.0,2024-05-20,Rent,1136.47,Paid,2024-05-20
2480,16,120.0,2024-06-19,Rent,1136.47,Paid,2024-06-19
2481,18,121.0,2022-09-07,Rent,874.15,Paid,2022-09-07
2482,18,121.0,2022-10-07,Rent,874.15,Paid,2022-10-07
2483,18,121.0,2022-11-06,Rent,874.15,Paid,2022-11-06
2484,18,121.0,2022-12-06,Rent,874.15,Paid,2022-12-06
2485,18,121.0,2023-01-05,Rent,874.15,Paid,2023-01-05
2486,18,121.0,2023-02-04,Rent,874.15,Paid,2023-02-04
2487,18,121.0,2023-03-06,Rent,874.15,Paid,2023-03-06
2488,18,121.0,2023-04-05,Rent,874.15,Pending,2023-04-05
2489,18,121.0,2023-05-05,Rent,874.15,Paid,2023-05-05
2490,18,121.0,2023-06-04,Rent,874.15,Paid,2023-06-04
2491,18,121.0,2023-07-04,Rent,874.15,Paid,2023-07-04
2492,18,121.0,2023-08-03,Rent,874.15,Paid,2023-08-03
2493,18,121.0,2023-09-02,Rent,874.15,Paid,2023-09-02
2494,18,121.0,2023-10-02,Rent,874.15,Paid,2023-10-02
2495,18,121.0,2023-11-01,Rent,874.15,Paid,2023-11-01
2496,18,121.0,2023-12-01,Rent,874.15,Paid,2023-12-01
2497,18,121.0,2023-12-31,Rent,874.15,Paid,2023-12-31
2498,18,121.0,2024-01-30,Rent,874.15,Paid,2024-01-30
2499,18,121.0,2024-02-29,Rent,874.15,Pending,2024-02-29
2500,18,121.0,2024-03-30,Rent,874.15,Paid,2024-03-30
2501,18,121.0,2024-04-29,Rent,874.15,Paid,2024-04-29
2502,18,121.0,2024-05-29,Rent,874.15,Paid,2024-05-29
2503,18,121.0,2024-06-28,Rent,874.15,Paid,2024-06-28
2504,18,121.0,2024-07-28,Rent,874.15,Paid,2024-07-28
2505,18,121.0,2024-08-27,Rent,874.15,Paid,2024-08-27
2506,18,121.0,2024-09-26,Rent,874.15,Paid,2024-09-26
2507,18,121.0,2024-10-26,Rent,874.15,Paid,2024-10-26
2508,18,121.0,2024-11-25,Rent,874.15,Paid,2024-11-25
2509,10,122.0,2023-02-15,Rent,650.1,Paid,2023-02-15
2510,10,122.0,2023-03-17,Rent,650.1,Paid,2023-03-17
2511,10,122.0,2023-04-16,Rent,650.1,Paid,2023-04-16
2512,10,122.0,2023-05-16,Rent,650.1,Paid,2023-05-16
2513,10,122.0,2023-06-15,Rent,650.1,Paid,2023-06-15
2514,10,122.0,2023-07-15,Rent,650.1,Paid,2023-07-15
2515,10,122.0,2023-08-14,Rent,650.1,Paid,2023-08-14
2516,10,122.0,2023-09-13,Rent,650.1,Paid,2023-09-13
2517,10,122.0,2023-10-13,Rent,650.1,Paid,2023-10-13
2518,10,122.0,2023-11-12,Rent,650.1,Paid,2023-11-12
2519,10,122.0,2023-12-12,Rent,650.1,Paid,2023-12-12
2520,10,122.0,2024-01-11,Rent,650.1,Paid,2024-01-11
2521,10,122.0,2024-02-10,Rent,650.1,Pending,2024-02-10
2522,10,122.0,2024-03-11,Rent,650.1,Paid,2024-03-11
2523,10,122.0,2024-04-10,Rent,650.1,Paid,2024-04-10
2524,10,122.0,2024-05-10,Rent,650.1,Paid,2024-05-10
2525,10,122.0,2024-06-09,Rent,650.1,Paid,2024-06-09
2526,10,122.0,2024-07-09,Rent,650.1,Paid,2024-07-09
2527,10,122.0,2024-08-08,Rent,650.1,Paid,2024-08-08
2528,10,122.0,2024-09-07,Rent,650.1,Paid,2024-09-07
2529,10,122.0,2024-10-07,Rent,650.1,Paid,2024-10-07
2530,10,122.0,2024-11-06,Rent,650.1,Paid,2024-11-06
2531,10,122.0,2024-12-06,Rent,650.1,Paid,2024-12-06
2532,9,123.0,2023-02-10,Rent,623.71,Paid,2023-02-10
2533,9,123.0,2023-03-12,Rent,623.71,Paid,2023-03-12
2534,9,123.0,2023-04-11,Rent,623.71,Paid,2023-04-11
2535,9,123.0,2023-05-11,Rent,623.71,Paid,2023-05-11
2536,9,123.0,2023-06-10,Rent,623.71,Paid,2023-06-10
2537,9,123.0,2023-07-10,Rent,623.71,Paid,2023-07-10
2538,9,123.0,2023-08-09,Rent,623.71,Paid,2023-08-09
2539,9,123.0,2023-09-08,Rent,623.71,Paid,2023-09-08
2540,9,123.0,2023-10-08,Rent,623.71,Paid,2023-10-08
2541,9,123.0,2023-11-07,Rent,623.71,Paid,2023-11-07
2542,9,123.0,2023-12-07,Rent,623.71,Paid,2023-12-07
2543,9,123.0,2024-01-06,Rent,623.71,Paid,2024-01-06
2544,9,123.0,2024-02-05,Rent,623.71,Paid,2024-02-05
2545,9,123.0,2024-03-06,Rent,623.71,Paid,2024-03-06
2546,9,123.0,2024-04-05,Rent,623.71,Paid,2024-04-05
2547,9,123.0,2024-05-05,Rent,623.71,Paid,2024-05-05
2548,9,123.0,2024-06-04,Rent,623.71,Paid,2024-06-04
2549,9,123.0,2024-07-04,Rent,623.71,Paid,2024-07-04
2550,9,123.0,2024-08-03,Rent,623.71,Paid,2024-08-03
2551,9,123.0,2024-09-02,Rent,623.71,Paid,2024-09-02
2552,9,123.0,2024-10-02,Rent,623.71,Paid,2024-10-02
2553,9,123.0,2024-11-01,Rent,623.71,Paid,2024-11-01
2554,9,123.0,2024-12-01,Rent,623.71,Paid,2024-12-01
2555,6,124.0,2022-12-14,Rent,1253.03,Paid,2022-12-14
2556,6,124.0,2023-01-13,Rent,1253.03,Paid,2023-01-13
2557,6,124.0,2023-02-12,Rent,1253.03,Paid,2023-02-12
2558,6,124.0,2023-03-14,Rent,1253.03,Paid,2023-03-14
2559,6,124.0,2023-04-13,Rent,1253.03,Paid,2023-04-13
2560,6,124.0,2023-05-13,Rent,1253.03,Paid,2023-05-13
2561,6,124.0,2023-06-12,Rent,1253.03,Paid,2023-06-12
2562,6,124.0,2023-07-12,Rent,1253.03,Paid,2023-07-12
2563,6,124.0,2023-08-11,Rent,1253.03,Paid,2023-08-11
2564,6,124.0,2023-09-10,Rent,1253.03,Paid,2023-09-10
2565,6,124.0,2023-10-10,Rent,1253.03,Paid,2023-10-10
2566,6,124.0,2023-11-09,Rent,1253.03,Paid,2023-11-09
2567,6,124.0,2023-12-09,Rent,1253.03,Paid,2023-12-09
2568,6,124.0,2024-01-08,Rent,1253.03,Paid,2024-01-08
2569,6,124.0,2024-02-07,Rent,1253.03,Paid,2024-02-07
2570,6,124.0,2024-03-08,Rent,1253.03,Paid,2024-03-08
2571,6,124.0,2024-04-07,Rent,1253.03,Paid,2024-04-07
2572,6,124.0,2024-05-07,Rent,1253.03,Paid,2024-05-07
2573,6,124.0,2024-06-06,Rent,1253.03,Paid,2024-06-06
2574,6,124.0,2024-07-06,Rent,1253.03,Paid,2024-07-06
2575,18,125.0,2022-06-22,Rent,1232.89,Pending,2022-06-22
2576,18,125.0,2022-07-22,Rent,1232.89,Paid,2022-07-22
2577,18,125.0,2022-08-21,Rent,1232.89,Paid,2022-08-21
2578,18,125.0,2022-09-20,Rent,1232.89,Paid,2022-09-20
2579,18,125.0,2022-10-20,Rent,1232.89,Paid,2022-10-20
2580,18,125.0,2022-11-19,Rent,1232.89,Paid,2022-11-19
2581,18,125.0,2022-12-19,Rent,1232.89,Paid,2022-12-19
2582,18,125.0,2023-01-18,Rent,1232.89,Paid,2023-01-18
2583,18,125.0,2023-02-17,Rent,1232.89,Paid,2023-02-17
2584,18,125.0,2023-03-19,Rent,1232.89,Paid,2023-03-19
2585,18,125.0,2023-04-18,Rent,1232.89,Paid,2023-04-18
2586,18,125.0,2023-05-18,Rent,1232.89,Paid,2023-05-18
2587,18,125.0,2023-06-17,Rent,1232.89,Paid,2023-06-17
2588,18,125.0,2023-07-17,Rent,1232.89,Paid,2023-07-17
2589,18,125.0,2023-08-16,Rent,1232.89,Paid,2023-08-16
2590,4,126.0,2023-10-11,Rent,724.89,Paid,2023-10-11
2591,4,126.0,2023-11-10,Rent,724.89,Pending,2023-11-10
2592,4,126.0,2023-12-10,Rent,724.89,Paid,2023-12-10
2593,4,126.0,2024-01-09,Rent,724.89,Paid,2024-01-09
2594,4,126.0,2024-02-08,Rent,724.89,Paid,2024-02-08
2595,4,126.0,2024-03-09,Rent,724.89,Paid,2024-03-09
2596,4,126.0,2024-04-08,Rent,724.89,Paid,2024-04-08
2597,4,126.0,2024-05-08,Rent,724.89,Paid,2024-05-08
2598,4,126.0,2024-06-07,Rent,724.89,Paid,2024-06-07
2599,4,126.0,2024-07-07,Rent,724.89,Paid,2024-07-07
2600,4,126.0,2024-08-06,Rent,724.89,Paid,2024-08-06
2601,4,126.0,2024-09-05,Rent,724.89,Paid,2024-09-05
2602,4,126.0,2024-10-05,Rent,724.89,Paid,2024-10-05
2603,4,126.0,2024-11-04,Rent,724.89,Paid,2024-11-04
2604,4,126.0,2024-12-04,Rent,724.89,Paid,2024-12-04
2605,3,127.0,2023-06-07,Rent,681.27,Paid,2023-06-07
2606,3,127.0,2023-07-07,Rent,681.27,Paid,2023-07-07
2607,3,127.0,2023-08-06,Rent,681.27,Paid,2023-08-06
2608,3,127.0,2023-09-05,Rent,681.27,Paid,2023-09-05
2609,3,127.0,2023-10-05,Rent,681.27,Paid,2023-10-05
2610,3,127.0,2023-11-04,Rent,681.27,Paid,2023-11-04
2611,3,127.0,2023-12-04,Rent,681.27,Paid,2023-12-04
2612,3,127.0,2024-01-03,Rent,681.27,Paid,2024-01-03
2613,3,127.0,2024-02-02,Rent,681.27,Paid,2024-02-02
2614,3,127.0,2024-03-03,Rent,681.27,Paid,2024-03-03
2615,3,127.0,2024-04-02,Rent,681.27,Pending,2024-04-02
2616,3,127.0,2024-05-02,Rent,681.27,Paid,2024-05-02
2617,3,127.0,2024-06-01,Rent,681.27,Pending,2024-06-01
2618,3,127.0,2024-07-01,Rent,681.27,Paid,2024-07-01
2619,3,127.0,2024-07-31,Rent,681.27,Paid,2024-07-31
2620,3,127.0,2024-08-30,Rent,681.27,Paid,2024-08-30
2621,3,127.0,2024-09-29,Rent,681.27,Paid,2024-09-29
2622,3,127.0,2024-10-29,Rent,681.27,Paid,2024-10-29
2623,3,127.0,2024-11-28,Rent,681.27,Paid,2024-11-28
2624,13,128.0,2022-12-24,Rent,674.7,Paid,2022-12-24
2625,13,128.0,2023-01-23,Rent,674.7,Paid,2023-01-23
2626,13,128.0,2023-02-22,Rent,674.7,Paid,2023-02-22
2627,13,128.0,2023-03-24,Rent,674.7,Paid,2023-03-24
2628,13,128.0,2023-04-23,Rent,674.7,Paid,2023-04-23
2629,13,128.0,2023-05-23,Rent,674.7,Paid,2023-05-23
2630,13,128.0,2023-06-22,Rent,674.7,Paid,2023-06-22
2631,13,128.0,2023-07-22,Rent,674.7,Paid,2023-07-22
2632,13,128.0,2023-08-21,Rent,674.7,Paid,2023-08-21
2633,13,128.0,2023-09-20,Rent,674.7,Paid,2023-09-20
2634,13,128.0,2023-10-20,Rent,674.7,Paid,2023-10-20
2635,13,128.0,2023-11-19,Rent,674.7,Paid,2023-11-19
2636,13,128.0,2023-12-19,Rent,674.7,Paid,2023-12-19
2637,13,128.0,2024-01-18,Rent,674.7,Paid,2024-01-18
2638,13,128.0,2024-02-17,Rent,674.7,Paid,2024-02-17
2639,13,128.0,2024-03-18,Rent,674.7,Paid,2024-03-18
